symbol,trade_date,open,close,high,low,pre_close,change,change_percent,volume,amount,turnover_rate,volume_ratio,bid_ratio,bid_diff,buy_volume,sell_volume,total_market_cap,circ_market_cap,main_net_inflow,xlarge_inflow,xlarge_outflow,xlarge_net_inflow,large_inflow,large_outflow,large_net_inflow,mid_inflow,mid_outflow,mid_net_inflow,small_inflow,small_outflow,small_net_inflow,main_net_flow_ratio,xlarge_net_flow_ratio,large_net_flow_ratio,mid_net_flow_ratio,small_net_flow_ratio,total_stocks,trading_stocks,up_stocks,down_stocks,flat_stocks,limit_up_stocks,limit_down_stocks,pe,pb,median_pe,median_pb,leader_up_symbol,leader_up_change,leader_down_symbol,leader_down_change,data_source,created_at
BK1529,2026-09-04T00:00:00Z,364683,359032,369182,357490,359930,-898,-0.25,6065339,9424271795,2.65,1.49,0.00,0,2831968,3233371,436461664000,321441504000,141351680,914673696,876850720,37822976,2217242144,2113713440,103528704,2882795104,2885957424,-3162320,3192988096,3331087040,-138098944,1.50,0.40,1.10,-0.03,-1.47,0,42,12,27,3,0,0,35.44,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1530,2026-09-04T00:00:00Z,184049,186114,187516,184049,183595,2519,1.37,2583055,2694163951,1.17,1.05,0.00,0,1498159,1084896,171444421000,164463607000,247000993,350072288,227375951,122696337,773633264,649328608,124304656,739205600,856876336,-117670736,809108400,938438640,-129330240,9.17,4.55,4.61,-4.37,-4.80,0,9,8,0,1,0,0,38.75,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1531,2026-09-04T00:00:00Z,334225,330768,337170,328110,330211,557,0.17,864191,1048784085,1.68,1.16,0.00,0,428822,435370,83197192000,83178913000,17407434,40556633,45426367,-4869734,236061401,213784233,22277168,290980368,346360128,-55379760,466235456,428263120,37972336,1.66,-0.46,2.12,-5.28,3.62,0,5,2,2,1,0,0,13.52,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1532,2026-09-04T00:00:00Z,300924,295321,302149,293851,298632,-3311,-1.11,1967803,2471556657,2.62,1.63,0.00,0,972340,995464,53853154000,50143348000,145362308,134415452,138231864,-3816412,555665008,406486288,149178720,808489328,776632144,31857184,901717952,1078937456,-177219504,5.88,-0.15,6.04,1.29,-7.17,0,7,3,4,0,0,0,35.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1533,2026-09-04T00:00:00Z,423420,423578,430274,421861,422634,944,0.22,1026946,2515088416,2.39,0.99,0.00,0,481447,545499,48378966000,43801318000,-65436992,300910592,352234816,-51324224,579568096,593680864,-14112768,716795264,747229936,-30434672,796589088,698883744,97705344,-2.60,-2.04,-0.56,-1.21,3.88,0,9,5,4,0,0,0,31.89,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1534,2026-09-04T00:00:00Z,372757,372549,378931,370770,372156,393,0.11,175650,157712332,1.78,0.81,0.00,0,87254,88396,13640373000,8148354000,-8126564,3385015,3732156,-347141,25019597,32799020,-7779423,49973602,52505304,-2531702,73819473,62630174,11189299,-5.15,-0.22,-4.93,-1.61,7.09,0,4,2,2,0,0,0,44.87,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1535,2026-09-04T00:00:00Z,200300,203095,205503,199682,199409,3686,1.85,2952831,2628418655,2.44,1.07,0.00,0,1519860,1432971,122896655000,96397552000,-14236660,176260100,194790216,-18530116,516313008,512019552,4293456,756597872,766288208,-9690336,1109643616,996688128,112955488,-0.54,-0.70,0.16,-0.37,4.30,0,21,10,9,2,0,0,80.03,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1536,2026-09-04T00:00:00Z,129699,129015,131319,128235,129157,-142,-0.11,269617,237096845,1.24,0.84,0.00,0,119836,149781,16169732000,14767825000,-500285,3094282,4918030,-1823748,42452870,41129407,1323463,74776232,73415159,1361073,109704172,109284672,419500,-0.21,-0.77,0.56,0.57,0.18,0,6,2,3,1,0,0,-93.15,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1537,2026-09-04T00:00:00Z,251893,254344,257132,251762,251391,2953,1.17,1322933,1569974213,1.61,0.88,0.00,0,641655,681278,105870669000,90403196000,-6687091,84136363,91301310,-7164947,304009440,303531584,477856,565735568,509478048,56257520,586492800,633796992,-47304192,-0.43,-0.46,0.03,3.58,-3.01,0,17,10,7,0,0,0,127.12,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1538,2026-09-04T00:00:00Z,150603,147650,152204,146914,150233,-2583,-1.72,1071355,1541686415,2.32,0.88,0.00,0,501557,569797,71482322000,47777738000,43269954,51052157,70719323,-19667166,339032544,276095424,62937120,456659472,482402176,-25742704,628850656,646377904,-17527248,2.81,-1.28,4.08,-1.67,-1.14,0,12,3,9,0,0,0,99.34,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1539,2026-09-04T00:00:00Z,738304,739551,749669,734996,735094,4457,0.61,1412059,1720162460,2.91,0.94,0.00,0,684478,727582,75971682000,68232885000,57923249,87054098,85254145,1799953,370762064,314638768,56123296,544392928,538205600,6187328,646021504,707427904,-61406400,3.37,0.10,3.26,0.36,-3.57,0,16,9,7,0,0,0,62.58,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1540,2026-09-04T00:00:00Z,648609,649631,655671,644597,646612,3019,0.47,1903048,1989708694,2.37,0.90,0.00,0,1000490,902558,181529548000,151954218000,32426857,97195653,66307196,30888457,397269344,395730944,1538400,633635808,628965664,4670144,815066208,852163200,-37096992,1.63,1.55,0.08,0.23,-1.86,0,25,13,10,2,0,0,29.14,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1541,2026-09-04T00:00:00Z,69653,69717,70662,69305,69661,56,0.08,1520858,1119363144,5.09,1.23,0.00,0,783874,736984,33499188000,28720057000,44911663,46773975,49445824,-2671849,230691319,183107807,47583512,310908208,321860736,-10952528,401836256,435795376,-33959120,4.01,-0.24,4.25,-0.98,-3.03,0,7,2,3,2,0,0,118.72,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1542,2026-09-04T00:00:00Z,277870,280920,283515,277870,276982,3938,1.42,347068,419973327,1.45,0.86,0.00,0,179927,167141,39283878000,37857438000,-5937635,19141930,12866802,6275128,50275373,62488136,-12212763,135336415,142263249,-6926834,207168580,194304111,12864469,-1.41,1.49,-2.91,-1.65,3.06,0,5,4,1,0,0,0,22.37,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1543,2026-09-04T00:00:00Z,260834,263481,266319,260205,260469,3012,1.16,1989823,2321578280,3.74,1.31,0.00,0,980145,1009678,70509361000,59452683000,21923994,150975349,76788475,74186874,380218208,432481088,-52262880,711739248,766432544,-54693296,1013293520,980524224,32769296,0.94,3.20,-2.25,-2.36,1.41,0,16,7,9,0,0,0,-29626.61,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1544,2026-09-04T00:00:00Z,195221,194703,197259,194013,194779,-76,-0.04,1639819,793408517,0.90,0.77,0.00,0,766593,873225,92890836000,86820203000,-44429384,38928148,39375940,-447792,141016502,184998094,-43981592,235457908,229640161,5817747,364125200,325513568,38611632,-5.60,-0.06,-5.54,0.73,4.87,0,12,5,5,2,0,0,-26.38,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1545,2026-09-04T00:00:00Z,243709,241278,246175,239964,243489,-2211,-0.91,4658392,2368418059,5.62,0.62,0.00,0,2109248,2549144,71033691000,67162563000,-116015082,107380968,164166642,-56785674,458743952,517973360,-59229408,722499984,779286080,-56786096,948110896,799372496,148738400,-4.90,-2.40,-2.50,-2.40,6.28,0,14,5,9,0,0,0,30.19,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1546,2026-09-04T00:00:00Z,234542,235110,242995,233535,233732,1378,0.59,1148761,1743114617,3.37,1.05,0.00,0,535203,613558,41867891000,34961564000,8515694,66337165,51695743,14641422,338678608,344804336,-6125728,580785232,587803072,-7017840,731495104,732992976,-1497872,0.49,0.84,-0.35,-0.40,-0.09,0,8,5,3,0,0,0,415.81,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1547,2026-09-04T00:00:00Z,256400,257916,262892,255100,254657,3259,1.28,1666449,1570005302,4.83,1.19,0.00,0,878568,787882,53985725000,38463265000,73923577,119128419,84577818,34550601,342559232,303186256,39372976,445320208,470274576,-24954368,562229072,595803648,-33574576,4.71,2.20,2.51,-1.59,-2.14,0,8,5,3,0,0,0,39.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1548,2026-09-04T00:00:00Z,98213,102431,103156,97850,97851,4580,4.68,540532,827494320,0.55,1.68,0.00,0,201256,339276,25833147000,25747667000,137857553,275016288,114163462,160852826,227020995,250016268,-22995273,181954620,273227120,-91272500,135046429,181631492,-46585063,16.66,19.44,-2.78,-11.03,-5.63,0,2,1,0,1,0,0,17.64,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1549,2026-09-04T00:00:00Z,660500,660596,674584,647023,643148,17448,2.71,2012157,2869356593,5.24,3.14,0.00,0,1049078,963079,123777528000,116934996000,127531264,348257968,319050176,29207792,844443152,746119680,98323472,891824976,937088464,-45263488,707750416,790018192,-82267776,4.44,1.02,3.43,-1.58,-2.87,0,2,2,0,0,0,0,36.70,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1550,2026-09-04T00:00:00Z,990080,993967,1004501,989842,987313,6654,0.67,1789820,1192200656,0.97,0.92,0.00,0,919383,870437,141905331000,141224815000,6267933,61505219,67936355,-6431136,238197863,225498794,12699069,356870512,383827632,-26957120,519368912,498679712,20689200,0.53,-0.54,1.07,-2.26,1.74,0,14,9,3,2,0,0,18.52,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1551,2026-09-04T00:00:00Z,204395,209524,212867,200761,206364,3160,1.53,13799382,7633754282,4.71,1.34,0.00,0,7195640,6603743,127424668000,122312140000,142348448,696636816,582776544,113860272,1662491488,1634003312,28488176,2407026352,2415290768,-8264416,2600081456,2734165472,-134084016,1.86,1.49,0.37,-0.11,-1.76,0,19,14,4,1,0,0,-47.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1552,2026-09-04T00:00:00Z,167814,169650,174075,165097,171165,-1515,-0.89,5721102,3021933416,3.91,1.08,0.00,0,2968013,2753088,68548075000,65767792000,-2677325,201830016,173070557,28759459,627386592,658823376,-31436784,963638336,1010628496,-46990160,1134155680,1084488176,49667504,-0.09,0.95,-1.04,-1.55,1.64,0,7,4,3,0,0,0,-31.88,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1553,2026-09-04T00:00:00Z,146042,147099,148172,144196,146458,641,0.44,3084908,2196065897,2.81,1.13,0.00,0,1567994,1516914,66844682000,61223363000,59214854,117253236,77642686,39610550,415857184,396252880,19604304,728152080,755789232,-27637152,875908896,907486592,-31577696,2.70,1.80,0.89,-1.26,-1.44,0,16,13,2,1,0,0,29.28,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1554,2026-09-04T00:00:00Z,177800,179401,181406,177271,177625,1776,1.00,4619785,2934825066,1.49,1.10,0.00,0,2518889,2100895,195371396000,185511960000,205239829,248865298,174695213,74170085,725818224,594748480,131069744,940530992,989571040,-49040048,972523360,1128723168,-156199808,6.99,2.53,4.47,-1.67,-5.32,0,18,15,3,0,0,0,-8.90,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1555,2026-09-04T00:00:00Z,132650,132485,135019,131724,131767,718,0.54,897418,873557246,1.88,0.88,0.00,0,453497,443921,45999859000,44261399000,-31639641,27487520,40691025,-13203505,161709886,180146022,-18436136,286000704,290544384,-4543680,381588912,345405600,36183312,-3.62,-1.51,-2.11,-0.52,4.14,0,7,4,3,0,0,0,150.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1556,2026-09-04T00:00:00Z,102552,107115,108917,102526,100980,6135,6.08,1938807,797016110,7.10,1.10,0.00,0,1106478,832328,13256032000,11432277000,7835729,59032845,48710429,10322416,259640610,262127297,-2486687,270991872,262337376,8654496,187429152,203919375,-16490223,0.98,1.30,-0.31,1.09,-2.07,0,2,2,0,0,0,0,-98.28,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1557,2026-09-04T00:00:00Z,500204,496162,509266,493644,501094,-4932,-0.98,2939501,2419096421,3.03,1.01,0.00,0,1432246,1507254,62128866000,59242680000,-106855790,124054888,183729430,-59674542,480635120,527816368,-47181248,698335120,759814240,-61479120,1027566432,859231504,168334928,-4.42,-2.47,-1.95,-2.54,6.96,0,12,6,6,0,0,0,-195.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1558,2026-09-04T00:00:00Z,192660,193852,197549,192588,192100,1752,0.91,265913,147118976,1.66,1.14,0.00,0,129369,136544,9772163000,9772153000,-8976260,722912,4203093,-3480181,17225603,22721682,-5496079,40777665,46660127,-5882462,87068113,72209391,14858722,-6.10,-2.37,-3.74,-4.00,10.10,0,2,2,0,0,0,0,-296.44,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1559,2026-09-04T00:00:00Z,151822,155051,157990,150697,151879,3172,2.09,756977,511423327,4.00,1.23,0.00,0,391581,365396,12712676000,12131180000,16464273,5905694,5153776,751918,90097951,74385596,15712355,173499079,172825010,674069,226690668,243829010,-17138342,3.22,0.15,3.07,0.13,-3.35,0,4,4,0,0,0,0,-76.86,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1560,2026-09-04T00:00:00Z,233670,241136,242633,231618,233832,7304,3.12,1381543,1409810353,3.67,1.05,0.00,0,726770,654773,45689657000,43869270000,113409503,157014097,77557508,79456589,290861744,256908830,33952914,398369952,490375584,-92005632,537904416,559308272,-21403856,8.04,5.64,2.41,-6.53,-1.52,0,6,6,0,0,0,0,24.95,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1561,2026-09-04T00:00:00Z,176729,180327,182577,175552,177887,2440,1.37,2721274,1817462194,4.95,0.99,0.00,0,1391121,1330153,42483466000,34666770000,-19145212,75194109,69491801,5702308,344379712,369227232,-24847520,549898912,620279504,-70380592,789314704,699788912,89525792,-1.05,0.31,-1.37,-3.87,4.93,0,9,7,1,1,0,0,237.93,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1562,2026-09-04T00:00:00Z,293965,295533,305096,288768,294450,1083,0.37,3014735,2045703027,6.44,3.11,0.00,0,1618093,1396642,34627787000,34258682000,-119513710,153490245,212256515,-58766270,377749296,438496736,-60747440,669745840,625294640,44451200,718406960,643344432,75062528,-5.84,-2.87,-2.97,2.17,3.67,0,5,3,2,0,0,0,111.73,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1563,2026-09-04T00:00:00Z,301145,303134,306869,297752,301011,2123,0.71,2114543,2455083168,4.72,1.33,0.00,0,1101353,1013190,61486404000,53810621000,-45825322,99905514,125274884,-25369370,498838192,519294144,-20455952,857491008,838056480,19434528,900929280,874538480,26390800,-1.87,-1.03,-0.83,0.79,1.07,0,13,8,5,0,0,0,47.36,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1564,2026-09-04T00:00:00Z,86386,86165,87832,85910,85992,173,0.20,604687,465540739,2.83,1.36,0.00,0,303373,301314,16285780000,15803339000,-27770235,27603527,30305135,-2701608,78322973,103391600,-25068627,137376797,154927975,-17551178,210137756,164816344,45321412,-5.97,-0.58,-5.38,-3.77,9.74,0,3,2,1,0,0,0,-39.82,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1565,2026-09-04T00:00:00Z,122714,124810,128425,121070,122427,2383,1.95,480296,769006743,4.77,1.25,0.00,0,235145,245151,15358592000,11268031000,2200105,47327086,36644469,10682617,169204738,177687250,-8482512,259325241,273259232,-13933991,270357728,258623848,11733880,0.29,1.39,-1.10,-1.81,1.53,0,3,2,1,0,0,0,42.78,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1566,2026-09-04T00:00:00Z,785277,778381,792115,774277,781115,-2734,-0.35,1648196,2345752112,1.90,1.06,0.00,0,829413,818783,150111446000,121048334000,-42823671,123980054,130440013,-6459959,460466752,496830464,-36363712,786953136,793838928,-6885792,905578320,863080624,42497696,-1.83,-0.28,-1.55,-0.29,1.81,0,23,10,13,0,0,0,34.11,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1567,2026-09-04T00:00:00Z,111687,110401,113866,109640,111560,-1159,-1.04,82171,217359223,1.48,0.89,0.00,0,37645,44526,14797369000,11257381000,-2970284,2942736,10669983,-7727247,36227952,31470989,4756963,72261518,59113654,13147864,87364100,99148764,-11784664,-1.37,-3.56,2.19,6.05,-5.42,0,4,0,4,0,0,0,64.83,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1568,2026-09-04T00:00:00Z,187848,192882,195233,187148,187014,5868,3.14,253882,329700344,0.84,1.28,0.00,0,150553,103328,21573549000,21535138000,11455078,23960675,24459733,-499058,64778519,52824383,11954136,111976330,121518933,-9542603,124270865,126183339,-1912474,3.47,-0.15,3.63,-2.89,-0.58,0,3,3,0,0,0,0,12.18,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1569,2026-09-04T00:00:00Z,388641,388750,392220,387162,388387,363,0.09,6452021,6684572230,0.22,0.75,0.00,0,3165801,3286219,3196867264000,2798980352000,69730224,864023264,856022928,8000336,1519690096,1457960208,61729888,2045027952,2005755888,39272064,2176510256,2285512544,-109002288,1.04,0.12,0.92,0.59,-1.63,0,10,3,6,1,0,0,13.44,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1570,2026-09-04T00:00:00Z,296871,296777,300235,295192,296011,766,0.26,2086844,2306326609,1.68,0.79,0.00,0,1012038,1074806,125566816000,121188679000,19071584,187082837,196481717,-9398880,544119984,515649520,28470464,724099344,675854576,48244768,821812880,889129216,-67316336,0.83,-0.41,1.23,2.09,-2.92,0,14,5,6,3,0,0,40.76,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1571,2026-09-04T00:00:00Z,311949,312937,315626,309904,312726,211,0.07,599652,969705314,2.52,1.01,0.00,0,287968,311684,28134246000,26897113000,40118986,103256390,103245752,10638,221976524,181868176,40108348,294531840,301902192,-7370352,333039904,365788528,-32748624,4.14,0.00,4.14,-0.76,-3.38,0,6,4,2,0,0,0,28.46,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1572,2026-09-04T00:00:00Z,180785,182781,185219,180785,180744,2037,1.13,2122937,2040117691,1.71,0.75,0.00,0,1061309,1061628,72597061000,68921039000,-75890541,153802705,163873102,-10070397,422250624,488070768,-65820144,621072288,707256304,-86184016,791883584,629809024,162074560,-3.72,-0.49,-3.23,-4.22,7.94,0,6,5,1,0,0,0,37.25,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1573,2026-09-04T00:00:00Z,167865,168361,170789,167096,167788,573,0.34,2481767,1659218475,0.89,0.79,0.00,0,1385986,1095781,162168673000,124760588000,-22930194,96311760,120528514,-24216754,382696288,381409728,1286560,473718528,512053600,-38335072,588629600,534191680,54437920,-1.38,-1.46,0.08,-2.31,3.28,0,8,5,3,0,0,0,18.66,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1574,2026-09-04T00:00:00Z,351632,349617,353561,348382,349979,-362,-0.10,1781350,1623551616,1.08,0.73,0.00,0,768962,1012388,1651892384000,161929752000,-77596869,196240950,252356443,-56115493,355228624,376710000,-21481376,481820048,481729840,90208,563460352,485953696,77506656,-4.78,-3.46,-1.32,0.01,4.77,0,5,1,3,1,0,0,11.78,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1575,2026-09-04T00:00:00Z,428152,439750,443569,427600,427703,12047,2.82,2708399,16378373848,1.54,1.62,0.00,0,1646044,1062355,2486016240000,2479842432000,1031836576,2614834144,2162605232,452228912,4818451200,4238843536,579607664,5543642112,6329487616,-785845504,3228069808,3474060768,-245990960,6.30,2.76,3.54,-4.80,-1.50,0,20,20,0,0,0,0,20.72,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1576,2026-09-04T00:00:00Z,479532,486995,490049,477895,478446,8549,1.79,4374838,5592796635,2.68,1.10,0.00,0,2060308,2314530,343892048000,331340096000,-225763520,485193168,651019456,-165826288,1110135552,1170072784,-59937232,1662440752,1774236000,-111795248,2216524336,1877541808,338982528,-4.04,-2.96,-1.07,-2.00,6.06,0,15,13,2,0,0,0,27.33,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1577,2026-09-04T00:00:00Z,236321,238555,239888,235816,235423,3132,1.33,504014,842879292,0.76,1.32,0.00,0,274475,229539,147261485000,110050216000,7646866,40044051,27336367,12707684,140514031,145574849,-5060818,282553104,289635312,-7082208,368399264,368963904,-564640,0.91,1.51,-0.60,-0.84,-0.07,0,7,5,2,0,0,0,16.68,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1578,2026-09-04T00:00:00Z,154236,159162,159887,154175,153297,5865,3.83,1754743,1743436253,2.86,2.22,0.00,0,717757,1036987,65043039000,57964399000,288187167,487989216,156197665,331791551,382365136,425969520,-43604384,460370160,586058576,-125688416,394789152,557287904,-162498752,16.53,19.03,-2.50,-7.21,-9.32,0,11,11,0,0,0,0,68.26,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1579,2026-09-04T00:00:00Z,357723,359090,363646,355706,357313,1777,0.50,991970,566387933,2.11,0.96,0.00,0,548479,443490,51288954000,38944820000,-1128992,22300701,10772685,11528016,111915221,124572229,-12657008,183583590,204457851,-20874261,219060228,196962452,22097776,-0.20,2.04,-2.23,-3.69,3.90,0,9,4,5,0,0,0,226.91,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1580,2026-09-04T00:00:00Z,267741,274563,277380,266533,267632,6931,2.59,2898093,2031934375,3.27,1.17,0.00,0,1553178,1344915,114924506000,113980053000,36935945,169530493,190503188,-20972695,499996896,442088256,57908640,656627504,646570896,10056608,680916288,727908832,-46992544,1.82,-1.03,2.85,0.49,-2.31,0,7,6,1,0,0,0,31.16,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1581,2026-09-04T00:00:00Z,625275,643458,650665,623060,624576,18882,3.02,790455,1173382538,2.76,1.05,0.00,0,405626,384828,61196097000,53634676000,50768687,90696195,37922824,52773371,204095983,206100667,-2004684,349464112,360196240,-10732128,482373056,519616032,-37242976,4.33,4.50,-0.17,-0.91,-3.17,0,11,11,0,0,0,0,23.53,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1582,2026-09-04T00:00:00Z,72042,72983,73813,71883,71893,1090,1.52,528973,587694089,1.39,0.97,0.00,0,294734,234239,39200839000,37633925000,1270885,2481079,6990283,-4509204,93973462,88193373,5780089,180206039,207241131,-27035092,301578512,275814304,25764208,0.22,-0.77,0.98,-4.60,4.38,0,9,8,1,0,0,0,32.14,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1583,2026-09-04T00:00:00Z,181415,184329,186299,181052,181079,3250,1.79,1447556,1718659034,3.80,0.82,0.00,0,823527,624030,94946792000,84252414000,-3408844,66675334,51560402,15114932,315437024,333960800,-18523776,583717760,587138720,-3420960,727343600,720513776,6829824,-0.20,0.88,-1.08,-0.20,0.40,0,11,10,1,0,0,0,16.82,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
BK1584,2026-09-04T00:00:00Z,208145,210874,212489,207298,207773,3101,1.49,173739,219905355,1.14,1.19,0.00,0,104980,68759,21831533000,21253512000,2577660,12877129,32219781,-19342652,61447348,39527036,21920312,61066458,58670230,2396228,81592618,86566507,-4973889,1.17,-8.80,9.97,1.09,-2.26,0,3,2,1,0,0,0,377.45,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-04T18:50:00+08:00
